review_id,product_category,review_body,rating,verified,split,sentiment
R000252,Audio,"Bought the backpack for my workshop 19 weeks back and found it unremarkable. Fine for the money, forgettable otherwise.",3,True,train,neutral
R000253,Kitchen,I have used this router for 21 weeks now and it is okay. It does what it says and nothing beyond that.,3,True,train,neutral
R000254,Kitchen,I have used this router for 6 weeks now and it is unusable. It rattles badly whenever it is switched on.,1,True,train,negative
R000255,Audio,I have used this lamp for 4 weeks now and it is passable. It sits in a drawer more often than not.,3,False,train,neutral
R000256,Audio,Ordered the speaker on a whim for 76 pounds and the finish is passable. It does what it says and nothing beyond that.,3,False,train,neutral
R000257,Kitchen,I have used this mousepad for 16 weeks now and it is broken. It stopped working entirely on the fourth day.,2,True,train,negative
R000258,Audio,"Ordered the chair on a whim for 159 pounds and the finish is okay. No complaints, but no enthusiasm either.",3,True,train,neutral
R000259,Kitchen,Honestly the headset was fantastic for the 153 pounds I paid. Packaging was tidy and nothing was scratched.,5,True,train,positive
R000260,Office,I have used this chair for 6 weeks now and it is perfect. Packaging was tidy and nothing was scratched.,4,True,train,positive
R000261,Office,After 16 weeks of daily use the blender still looks superb. It has become the one I reach for every morning.,4,True,test, positive
R000262,Audio,After 5 weeks of daily use the mousepad still looks solid. It has survived two house moves already.,4,True,train,positive
R000263,Kitchen,The kettle arrived on day 13 and the build quality felt defective. It stopped working entirely on the fourth day.,3,True,train, negative
R000264,Kitchen,Setup took about 31 minutes and the whole keyboard felt solid. It has survived two house moves already.,5,True,train,positive
R000265,Audio,Ordered the kettle on a whim for 99 pounds and the finish is fantastic. I would order another without thinking twice.,4,True,train,positive
R000266,Audio,Compared to the backpack it replaced 2 weeks ago this one is dreadful. Support have ignored two emails so far.,1,True,train,negative
R000267,Office,Honestly the backpack was middling for the 160 pounds I paid. It sits in a drawer more often than not.,3,False,train,neutral
R000268,Office,"Great product, would buy again! Used it for 2 weeks so far.",4,False,train,positive
R000269,Kitchen,After 7 weeks of daily use the blender still looks brilliant. Battery life beat what the listing promised.,5,True,test,positive
R000270,Office,After 26 weeks of daily use the blender still looks brilliant. Battery life beat what the listing promised.,4,True,train,positive
R000271,Audio,Compared to the router it replaced 5 weeks ago this one is flawless. Worth every bit of what I paid.,2,True,train,positive
R000272,Office,Setup took about 28 minutes and the whole kettle felt outstanding. It has survived two house moves already.,4,True,train,positive
R000273,Audio,Bought the monitor for my spare room 6 weeks back and found it excellent. Support answered my question the same afternoon.,3,True,train,positive
R000274,Office,Honestly the chair was outstanding for the 104 pounds I paid. Battery life beat what the listing promised.,4,True,train,positive
R000275,Office,Compared to the backpack it replaced 2 weeks ago this one is middling. It sits in a drawer more often than not.,3,True,train,neutral
R000276,Office,I have used this kettle for 23 weeks now and it is passable. I neither regret it nor recommend it.,3,True,test,neutral
R000277,Office,"Bought the toaster for my studio 9 weeks back and found it serviceable. It works, though the manual was useless.",3,True,test,neutral
R000278,Audio,Bought the kettle for my hallway 25 weeks back and found it dreadful. It rattles badly whenever it is switched on.,2,True,train,negative
R000279,Kitchen,Nice product. Will buy again. Used it for 31 weeks so far.,3,True,train,neutral
R000280,Audio,Setup took about 27 minutes and the whole chair felt shoddy. I have started a return and want my money back.,1,True,train,negative
R000281,Audio,Bought the keyboard for my workshop 11 weeks back and found it solid. Battery life beat what the listing promised.,5,True,train,positive
R000282,Audio,I have used this kettle for 8 weeks now and it is unusable. It rattles badly whenever it is switched on.,2,False,test,negative
R000283,Office,Compared to the blender it replaced 14 weeks ago this one is useless. It stopped working entirely on the fourth day.,3,False,train,negative
R000284,Kitchen,Ordered the toaster on a whim for 51 pounds and the finish is impressive. Battery life beat what the listing promised.,4,True,train,positive
R000285,Audio,Ordered the headset on a whim for 170 pounds and the finish is average. About what I expected at this price.,3,True,train,Neutral
R000286,Office,Ordered the chair on a whim for 80 pounds and the finish is solid. It has survived two house moves already.,5,True,train,positive
R000287,Kitchen,After 12 weeks of daily use the toaster still looks cheap. Support have ignored two emails so far.,2,False,train,negative
R000288,Kitchen,Does the job. No complaints. Ordered 24 of them.,2,True,test,negative
R000289,Kitchen,I have used this lamp for 21 weeks now and it is defective. I have started a return and want my money back.,3,True,train,negative
R000290,Audio,The lamp arrived on day 9 and the build quality felt defective. Save your money and buy something else.,3,True,test,negative
R000291,Office,I have used this speaker for 9 weeks now and it is fantastic. It has become the one I reach for every morning.,5,True,train,positive
R000292,Audio,Honestly the lamp was shoddy for the 73 pounds I paid. Support have ignored two emails so far.,1,True,train,negative
R000293,Office,Honestly the toaster was okay for the 28 pounds I paid. It does what it says and nothing beyond that.,3,True,train,neutral
R000294,Kitchen,Honestly the kettle was flawless for the 159 pounds I paid. Battery life beat what the listing promised.,5,True,train,positive
R000295,Kitchen,Ordered the headset on a whim for 87 pounds and the finish is brilliant. My partner liked it enough to ask for one.,5,True,train,positive
R000296,Kitchen,The backpack arrived on day 6 and the build quality felt unusable. I would not put this in front of a guest.,1,True,train,negative
R000297,Kitchen,After 9 weeks of daily use the toaster still looks sturdy. Support answered my question the same afternoon.,5,True,train,positive
R000298,Audio,After 8 weeks of daily use the speaker still looks unremarkable. It does what it says and nothing beyond that.,3,True,train,neutral
R000299,Audio,Ordered the router on a whim for 161 pounds and the finish is brilliant. Support answered my question the same afternoon.,1,True,train,positive
R000300,Kitchen,After 9 weeks of daily use the speaker still looks useless. I would not put this in front of a guest.,5,True,test,negative
R000301,Audio,Compared to the toaster it replaced 2 weeks ago this one is perfect. It has survived two house moves already.,4,True,train,positive
R000302,Audio,Bought the speaker for my workshop 18 weeks back and found it flawless. Worth every bit of what I paid.,5,True,train,positive
R000303,Office,After 11 weeks of daily use the chair still looks superb. Support answered my question the same afternoon.,4,True,train,positive
R000304,Audio,After 11 weeks of daily use the lamp still looks superb. Support answered my question the same afternoon.,4,True,train,negative
R000305,Audio,Ordered the keyboard on a whim for 141 pounds and the finish is acceptable. It does what it says and nothing beyond that.,3,True,train,neutral
R000306,Kitchen,After 22 weeks of daily use the headset still looks acceptable. It sits in a drawer more often than not.,3,True,train,neutral
R000307,Office,Honestly the toaster was unusable for the 167 pounds I paid. The listing photos do not match what turned up.,1,True,train,negative
R000308,Audio,After 14 weeks of daily use the backpack still looks middling. I neither regret it nor recommend it.,3,True,test,neutral
R000309,Kitchen,Setup took about 16 minutes and the whole keyboard felt solid. Worth every bit of what I paid.,5,True,test,positive
R000310,Audio,Compared to the kettle it replaced 19 weeks ago this one is dreadful. Support have ignored two emails so far.,1,False,train,negative
R000311,Kitchen,"I have used this monitor for 7 weeks now and it is unremarkable. No complaints, but no enthusiasm either.",3,True,test,neutral
R000312,Kitchen,The lamp arrived on day 10 and the build quality felt outstanding. Packaging was tidy and nothing was scratched.,5,True,train,positive
